Applicant_ID,Income,Debt,EMI_Ratio,Late_Payments,Employment,CreditScore,DTI_Ratio,Risk,LoanStatus
A1662,33726,43287,51,5,Salaried,300,1.28,High,Rejected
A1663,79963,67017,64,0,Salaried,432,0.84,High,Rejected
A1664,79363,6899,13,1,Salaried,540,0.09,High,Rejected
A1665,96274,11393,14,3,SelfEmployed,483,0.12,High,Rejected
A1666,65979,62331,24,0,Salaried,361,0.94,High,Rejected
A1667,95978,14129,35,3,SelfEmployed,476,0.15,High,Rejected
A1668,95728,20556,48,2,Salaried,532,0.21,High,Rejected
A1669,57215,39278,51,5,Salaried,300,0.69,High,Rejected
A1670,49754,34082,68,2,Salaried,300,0.69,High,Rejected
A1671,57526,58907,61,3,SelfEmployed,300,1.02,High,Rejected
A1672,44196,64004,60,3,Salaried,300,1.45,High,Rejected
A1673,34973,7568,57,0,SelfEmployed,369,0.22,High,Rejected
A1674,29369,3133,46,4,Salaried,300,0.11,High,Rejected
A1675,95230,14411,10,4,Salaried,463,0.15,High,Rejected
A1676,92464,62199,19,2,SelfEmployed,399,0.67,High,Rejected
A1677,22814,63027,43,0,Salaried,300,2.76,High,Rejected
A1678,26370,15368,18,5,Salaried,300,0.58,High,Rejected
A1679,62852,12277,67,4,SelfEmployed,310,0.2,High,Rejected
A1680,73337,75178,22,1,Salaried,331,1.03,High,Rejected
A1681,20970,64590,16,1,SelfEmployed,300,3.08,High,Rejected
A1682,78528,49461,17,1,SelfEmployed,398,0.63,High,Rejected
A1683,28388,6112,58,1,SelfEmployed,306,0.22,High,Rejected
A1684,63671,30379,21,0,SelfEmployed,417,0.48,High,Rejected
A1685,90955,44770,40,0,Salaried,539,0.49,High,Rejected
A1686,97947,70691,63,4,SelfEmployed,328,0.72,High,Rejected
A1687,81761,53159,13,4,SelfEmployed,300,0.65,High,Rejected
A1688,67454,67130,64,0,Salaried,357,1.0,High,Rejected
A1689,39153,70757,57,5,Salaried,300,1.81,High,Rejected
A1690,96066,8724,32,5,Salaried,438,0.09,High,Rejected
A1691,21951,62407,24,5,Salaried,300,2.84,High,Rejected
A1692,24146,3166,17,3,SelfEmployed,300,0.13,High,Rejected
A1693,60576,59795,44,1,Salaried,300,0.99,High,Rejected
A1694,92623,56834,21,0,Salaried,521,0.61,High,Rejected
A1695,56273,27250,51,3,Salaried,300,0.48,High,Rejected
A1696,59953,38076,15,2,Salaried,322,0.64,High,Rejected
A1697,52537,6019,58,4,Salaried,320,0.11,High,Rejected
A1698,40430,62668,61,5,SelfEmployed,300,1.55,High,Rejected
A1699,97011,76170,70,4,Salaried,342,0.79,High,Rejected
A1700,64643,70940,49,1,SelfEmployed,300,1.1,High,Rejected
A1701,68599,17345,37,5,Salaried,309,0.25,High,Rejected
A1702,41286,30279,50,5,SelfEmployed,300,0.73,High,Rejected
A1703,84032,25271,51,5,SelfEmployed,323,0.3,High,Rejected
A1704,91380,59091,63,4,SelfEmployed,320,0.65,High,Rejected
A1705,91711,8613,56,3,Salaried,502,0.09,High,Rejected
A1706,29486,33528,22,0,SelfEmployed,300,1.14,High,Rejected
A1707,84829,12331,16,2,SelfEmployed,477,0.15,High,Rejected
A1708,70253,74179,35,4,Salaried,300,1.06,High,Rejected
A1709,43068,30837,36,5,Salaried,300,0.72,High,Rejected
A1710,22051,2745,36,5,Salaried,300,0.12,High,Rejected
A1711,98593,28907,38,2,Salaried,526,0.29,High,Rejected
A1712,96830,22171,16,5,Salaried,413,0.23,High,Rejected
A1713,65680,47441,31,0,SelfEmployed,375,0.72,High,Rejected
A1714,63795,39582,16,4,SelfEmployed,300,0.62,High,Rejected
A1715,57523,65312,48,1,Salaried,300,1.14,High,Rejected
A1716,55978,32811,31,4,Salaried,300,0.59,High,Rejected
A1717,64698,63907,28,0,SelfEmployed,318,0.99,High,Rejected
A1718,37049,31167,12,1,SelfEmployed,300,0.84,High,Rejected
A1719,65692,15415,10,3,Salaried,382,0.23,High,Rejected
A1720,67751,17197,57,2,SelfEmployed,396,0.25,High,Rejected
A1721,24108,42750,38,1,SelfEmployed,300,1.77,High,Rejected
A1722,67700,30665,33,5,SelfEmployed,300,0.45,High,Rejected
A1723,25484,68028,49,5,SelfEmployed,300,2.67,High,Rejected
A1724,87134,76920,15,2,SelfEmployed,338,0.88,High,Rejected
A1725,92932,10177,20,3,SelfEmployed,473,0.11,High,Rejected
A1726,72998,73682,55,4,Salaried,300,1.01,High,Rejected
A1727,91284,69399,48,5,Salaried,300,0.76,High,Rejected
A1728,48157,73806,50,4,SelfEmployed,300,1.53,High,Rejected
A1729,22196,53803,28,2,SelfEmployed,300,2.42,High,Rejected
A1730,48622,73094,58,1,Salaried,300,1.5,High,Rejected
A1731,80014,61852,64,5,SelfEmployed,300,0.77,High,Rejected
A1732,30674,37672,36,1,Salaried,300,1.23,High,Rejected
A1733,63837,39594,21,3,Salaried,300,0.62,High,Rejected
A1734,71535,79371,43,3,SelfEmployed,300,1.11,High,Rejected
A1735,53646,64369,47,4,SelfEmployed,300,1.2,High,Rejected
A1736,57105,7494,12,3,Salaried,373,0.13,High,Rejected
A1737,35228,65285,24,2,Salaried,300,1.85,High,Rejected
A1738,88095,3229,31,2,SelfEmployed,511,0.04,High,Rejected
A1739,30238,19613,38,0,Salaried,300,0.65,High,Rejected
A1740,73827,69009,19,5,Salaried,300,0.93,High,Rejected
A1741,55353,73590,27,2,SelfEmployed,300,1.33,High,Rejected
A1742,53976,69888,66,2,Salaried,300,1.29,High,Rejected
A1743,74430,61845,48,0,Salaried,414,0.83,High,Rejected
A1744,44972,26446,29,0,SelfEmployed,329,0.59,High,Rejected
A1745,23074,13091,10,0,SelfEmployed,300,0.57,High,Rejected
A1746,29156,66262,16,4,SelfEmployed,300,2.27,High,Rejected
A1747,69505,12987,44,0,SelfEmployed,495,0.19,High,Rejected
A1748,69835,47463,45,5,SelfEmployed,300,0.68,High,Rejected
A1749,75869,72240,38,2,SelfEmployed,300,0.95,High,Rejected
A1750,96822,54344,47,2,Salaried,466,0.56,High,Rejected
A1751,36440,37073,11,3,SelfEmployed,300,1.02,High,Rejected
A1752,25118,66373,62,1,Salaried,300,2.64,High,Rejected
A1753,77235,38795,57,3,SelfEmployed,339,0.5,High,Rejected
A1754,51548,32102,28,5,Salaried,300,0.62,High,Rejected
A1755,21293,51083,61,5,Salaried,300,2.4,High,Rejected
A1756,63287,40761,59,3,Salaried,300,0.64,High,Rejected
A1757,38554,60030,16,2,SelfEmployed,300,1.56,High,Rejected
A1758,94169,44605,40,5,SelfEmployed,324,0.47,High,Rejected
A1759,98806,78798,32,1,Salaried,466,0.8,High,Rejected
A1760,70205,50567,45,0,Salaried,421,0.72,High,Rejected
A1761,29165,71495,57,1,Salaried,300,2.45,High,Rejected
A1762,42388,59819,30,5,SelfEmployed,300,1.41,High,Rejected
A1763,64750,38937,18,0,SelfEmployed,396,0.6,High,Rejected
A1764,99836,74240,10,0,Salaried,520,0.74,High,Rejected
A1765,53265,32409,20,5,SelfEmployed,300,0.61,High,Rejected
A1766,70520,27522,17,5,SelfEmployed,300,0.39,High,Rejected
A1767,41388,19819,17,1,SelfEmployed,300,0.48,High,Rejected
A1768,48106,21980,21,0,Salaried,396,0.46,High,Rejected
A1769,46723,8497,16,0,Salaried,447,0.18,High,Rejected
A1770,23621,72364,21,3,SelfEmployed,300,3.06,High,Rejected
A1771,38116,26808,70,4,SelfEmployed,300,0.7,High,Rejected
A1772,94776,9369,41,0,SelfEmployed,601,0.1,High,Rejected
A1773,27270,71073,28,5,Salaried,300,2.61,High,Rejected
A1774,76484,59962,29,3,SelfEmployed,300,0.78,High,Rejected
A1775,92784,39643,42,1,SelfEmployed,489,0.43,High,Rejected
A1776,22055,19190,67,2,Salaried,300,0.87,High,Rejected
A1777,68247,77524,17,0,SelfEmployed,301,1.14,High,Rejected
A1778,61300,12713,36,4,Salaried,333,0.21,High,Rejected
A1779,80113,32753,26,1,SelfEmployed,448,0.41,High,Rejected
A1780,59728,68828,65,3,Salaried,300,1.15,High,Rejected
A1781,33137,56326,52,0,SelfEmployed,300,1.7,High,Rejected
A1782,28567,59327,15,3,Salaried,300,2.08,High,Rejected
A1783,65816,46536,50,3,Salaried,300,0.71,High,Rejected
A1784,98877,49435,42,3,Salaried,446,0.5,High,Rejected
A1785,38789,71039,50,5,Salaried,300,1.83,High,Rejected
A1786,32991,1183,21,1,Salaried,388,0.04,High,Rejected
A1787,36802,26673,15,3,SelfEmployed,300,0.72,High,Rejected
A1788,35096,25210,11,3,Salaried,300,0.72,High,Rejected
A1789,99896,73424,21,4,SelfEmployed,332,0.74,High,Rejected
A1790,95420,38278,24,1,Salaried,533,0.4,High,Rejected
A1791,36321,73891,14,4,SelfEmployed,300,2.03,High,Rejected
A1792,78452,72278,60,3,SelfEmployed,300,0.92,High,Rejected
A1793,43547,69745,28,4,SelfEmployed,300,1.6,High,Rejected
A1794,58848,60772,18,0,Salaried,319,1.03,High,Rejected
A1795,51740,78756,50,1,SelfEmployed,300,1.52,High,Rejected
A1796,55667,44753,48,0,SelfEmployed,324,0.8,High,Rejected
A1797,47017,16047,16,2,Salaried,336,0.34,High,Rejected
A1798,53809,22497,55,5,SelfEmployed,300,0.42,High,Rejected
A1799,23477,46010,63,4,Salaried,300,1.96,High,Rejected
A1800,50697,25574,46,1,SelfEmployed,326,0.5,High,Rejected
A1801,44753,11647,41,4,Salaried,300,0.26,High,Rejected
A1802,34725,32101,35,0,SelfEmployed,300,0.92,High,Rejected
A1803,52586,78565,59,3,Salaried,300,1.49,High,Rejected
A1804,49272,68452,14,1,SelfEmployed,300,1.39,High,Rejected
A1805,45348,63076,67,5,SelfEmployed,300,1.39,High,Rejected
A1806,46962,67031,41,4,SelfEmployed,300,1.43,High,Rejected
A1807,48249,7421,10,3,Salaried,338,0.15,High,Rejected
A1808,29824,15391,67,5,SelfEmployed,300,0.52,High,Rejected
A1809,71045,19568,36,2,Salaried,433,0.28,High,Rejected
A1810,33162,3327,49,2,Salaried,336,0.1,High,Rejected
A1811,62178,32535,30,2,SelfEmployed,322,0.52,High,Rejected
A1812,69947,28311,26,2,Salaried,403,0.4,High,Rejected
A1813,91572,47268,45,0,SelfEmployed,507,0.52,High,Rejected
A1814,43114,69401,28,4,Salaried,300,1.61,High,Rejected
A1815,23293,65126,60,1,Salaried,300,2.8,High,Rejected
A1816,68107,49691,18,2,Salaried,332,0.73,High,Rejected
A1817,53654,16168,52,4,Salaried,300,0.3,High,Rejected
A1818,46167,57939,66,3,SelfEmployed,300,1.25,High,Rejected
A1819,69853,75533,23,5,SelfEmployed,300,1.08,High,Rejected
A1820,83653,45242,55,5,Salaried,304,0.54,High,Rejected
A1821,55688,58440,63,3,Salaried,300,1.05,High,Rejected
A1822,90284,5460,17,4,SelfEmployed,433,0.06,High,Rejected
A1823,93972,25327,48,0,SelfEmployed,564,0.27,High,Rejected
A1824,79211,50757,43,0,Salaried,469,0.64,High,Rejected
A1825,32290,17485,10,3,SelfEmployed,300,0.54,High,Rejected
A1826,33250,10496,16,3,Salaried,300,0.32,High,Rejected
A1827,88162,2141,22,4,Salaried,463,0.02,High,Rejected
A1828,80242,16380,40,0,SelfEmployed,530,0.2,High,Rejected
A1829,54603,31782,23,0,SelfEmployed,364,0.58,High,Rejected
A1830,78201,16318,19,5,Salaried,351,0.21,High,Rejected
A1831,94627,44547,53,5,Salaried,357,0.47,High,Rejected
A1832,71100,39584,59,5,SelfEmployed,300,0.56,High,Rejected
A1833,96930,53204,54,1,SelfEmployed,479,0.55,High,Rejected
A1834,22415,38453,31,1,Salaried,300,1.72,High,Rejected
A1835,82991,14971,52,2,Salaried,494,0.18,High,Rejected
A1836,47217,8684,32,3,SelfEmployed,300,0.18,High,Rejected
A1837,24840,36259,63,4,SelfEmployed,300,1.46,High,Rejected
A1838,70543,59352,63,2,SelfEmployed,300,0.84,High,Rejected
A1839,40598,5825,41,4,Salaried,300,0.14,High,Rejected
A1840,98924,35945,52,2,Salaried,513,0.36,High,Rejected
A1841,39646,5915,16,4,Salaried,300,0.15,High,Rejected
A1842,98046,42338,48,2,SelfEmployed,466,0.43,High,Rejected
A1843,63650,65050,47,4,Salaried,300,1.02,High,Rejected
A1844,63561,37316,50,5,SelfEmployed,300,0.59,High,Rejected
A1845,56129,31694,60,1,Salaried,363,0.56,High,Rejected
A1846,80212,57308,48,0,SelfEmployed,427,0.71,High,Rejected
A1847,54030,76034,60,4,Salaried,300,1.41,High,Rejected
A1848,63782,14222,57,5,Salaried,300,0.22,High,Rejected
A1849,95155,68119,38,4,Salaried,349,0.72,High,Rejected
A1850,66607,51899,59,4,SelfEmployed,300,0.78,High,Rejected
A1851,48178,26826,69,1,Salaried,337,0.56,High,Rejected
A1852,23759,53924,24,5,Salaried,300,2.27,High,Rejected
A1853,69382,709,18,5,Salaried,360,0.01,High,Rejected
A1854,58060,79085,45,2,SelfEmployed,300,1.36,High,Rejected
A1855,23843,62373,15,5,SelfEmployed,300,2.62,High,Rejected
A1856,71742,47851,36,2,SelfEmployed,327,0.67,High,Rejected
A1857,40026,50495,12,5,Salaried,300,1.26,High,Rejected
A1858,77491,53568,42,3,Salaried,332,0.69,High,Rejected
A1859,40240,44077,61,2,Salaried,300,1.1,High,Rejected
A1860,83670,15839,52,2,Salaried,494,0.19,High,Rejected
A1861,58529,36518,42,1,SelfEmployed,330,0.62,High,Rejected
A1862,30125,7791,58,1,SelfEmployed,303,0.26,High,Rejected
A1863,28823,3689,21,4,SelfEmployed,300,0.13,High,Rejected
A1864,61586,5297,47,3,Salaried,398,0.09,High,Rejected
A1865,25717,10857,60,0,SelfEmployed,300,0.42,High,Rejected
A1866,81630,2879,60,5,Salaried,398,0.04,High,Rejected
A1867,62913,33146,64,0,Salaried,434,0.53,High,Rejected
A1868,71059,60167,43,4,Salaried,300,0.85,High,Rejected
A1869,70318,57179,61,0,Salaried,403,0.81,High,Rejected
A1870,33368,46747,34,4,SelfEmployed,300,1.4,High,Rejected
A1871,74107,67990,41,1,SelfEmployed,325,0.92,High,Rejected
A1872,40745,37483,43,0,SelfEmployed,300,0.92,High,Rejected
A1873,74402,8227,41,5,SelfEmployed,328,0.11,High,Rejected
A1874,71146,47462,19,5,SelfEmployed,300,0.67,High,Rejected
A1875,70671,14655,14,0,SelfEmployed,495,0.21,High,Rejected
A1876,89725,1413,18,1,Salaried,590,0.02,High,Rejected
A1877,21628,6405,70,0,SelfEmployed,306,0.3,High,Rejected
A1878,39930,55531,68,4,Salaried,300,1.39,High,Rejected
A1879,83958,59978,55,0,Salaried,470,0.71,High,Rejected
A1880,71010,73015,24,5,SelfEmployed,300,1.03,High,Rejected
A1881,86665,8751,69,3,SelfEmployed,453,0.1,High,Rejected
A1882,61362,67484,58,5,Salaried,300,1.1,High,Rejected
A1883,46303,44477,19,4,SelfEmployed,300,0.96,High,Rejected
A1884,22698,4446,24,0,Salaried,360,0.2,High,Rejected
A1885,70021,11656,53,5,Salaried,331,0.17,High,Rejected
A1886,50427,73395,31,4,SelfEmployed,300,1.46,High,Rejected
A1887,48157,62183,56,4,Salaried,300,1.29,High,Rejected
A1888,35628,72827,47,1,Salaried,300,2.04,High,Rejected
A1889,69736,42337,55,0,SelfEmployed,412,0.61,High,Rejected
A1890,74400,57115,10,1,SelfEmployed,356,0.77,High,Rejected
A1891,96564,54805,51,2,Salaried,464,0.57,High,Rejected
A1892,91727,77612,38,4,SelfEmployed,300,0.85,High,Rejected
A1893,43500,58518,67,2,Salaried,300,1.35,High,Rejected
A1894,21076,57854,60,4,Salaried,300,2.75,High,Rejected
A1895,43594,44092,64,5,SelfEmployed,300,1.01,High,Rejected
A1896,29257,22678,64,3,SelfEmployed,300,0.78,High,Rejected
A1897,93327,31425,25,1,SelfEmployed,509,0.34,High,Rejected
A1898,28357,79038,20,2,SelfEmployed,300,2.79,High,Rejected
A1899,95126,23294,35,5,SelfEmployed,373,0.24,High,Rejected
A1900,70339,42180,68,3,SelfEmployed,300,0.6,High,Rejected
A1901,51492,28840,64,2,SelfEmployed,300,0.56,High,Rejected
A1902,84740,52986,64,4,SelfEmployed,301,0.63,High,Rejected
A1903,70849,16312,29,1,Salaried,481,0.23,High,Rejected
A1904,69161,7306,36,2,SelfEmployed,430,0.11,High,Rejected
A1905,61299,37463,25,0,SelfEmployed,382,0.61,High,Rejected
A1906,42400,79604,50,2,Salaried,300,1.88,High,Rejected
A1907,24584,54764,33,3,Salaried,300,2.23,High,Rejected
A1908,32304,70770,68,1,Salaried,300,2.19,High,Rejected
A1909,42430,7481,38,5,Salaried,300,0.18,High,Rejected
A1910,58060,7191,11,3,Salaried,378,0.12,High,Rejected
A1911,68690,63687,63,1,SelfEmployed,304,0.93,High,Rejected
A1912,33435,3030,17,0,Salaried,418,0.09,High,Rejected
A1913,40042,71336,61,1,Salaried,300,1.78,High,Rejected
A1914,79622,37808,33,2,Salaried,423,0.47,High,Rejected
A1915,96590,64315,57,2,Salaried,444,0.67,High,Rejected
A1916,66710,27802,31,5,SelfEmployed,300,0.42,High,Rejected
A1917,98249,41768,47,4,Salaried,418,0.43,High,Rejected
A1918,90997,48325,23,1,Salaried,492,0.53,High,Rejected
A1919,74030,66418,31,3,SelfEmployed,300,0.9,High,Rejected
A1920,51333,35506,57,3,SelfEmployed,300,0.69,High,Rejected
A1921,93355,44147,31,0,SelfEmployed,522,0.47,High,Rejected
A1922,32492,23489,59,1,Salaried,300,0.72,High,Rejected
A1923,50525,50586,58,2,Salaried,300,1.0,High,Rejected
A1924,42234,40993,43,2,SelfEmployed,300,0.97,High,Rejected
A1925,47725,57846,65,3,Salaried,300,1.21,High,Rejected
A1926,48619,39042,28,1,SelfEmployed,300,0.8,High,Rejected
A1927,64737,17860,34,5,SelfEmployed,300,0.28,High,Rejected
A1928,66996,40063,22,4,Salaried,300,0.6,High,Rejected
A1929,63306,19219,48,3,SelfEmployed,330,0.3,High,Rejected
A1930,85961,62786,14,1,Salaried,434,0.73,High,Rejected
A1931,80343,25232,31,5,SelfEmployed,308,0.31,High,Rejected
A1932,87774,42660,41,5,SelfEmployed,300,0.49,High,Rejected
A1933,69041,22494,68,4,SelfEmployed,306,0.33,High,Rejected
A1934,63229,52281,57,5,SelfEmployed,300,0.83,High,Rejected
A1935,38198,76505,32,4,SelfEmployed,300,2.0,High,Rejected
A1936,96930,24104,33,1,Salaried,569,0.25,High,Rejected
A1937,68465,45929,58,3,SelfEmployed,300,0.67,High,Rejected
A1938,59187,23322,14,1,SelfEmployed,378,0.39,High,Rejected
A1939,66587,10252,64,1,SelfEmployed,452,0.15,High,Rejected
A1940,88344,55814,21,4,SelfEmployed,312,0.63,High,Rejected
A1941,54060,75970,13,2,SelfEmployed,300,1.41,High,Rejected
A1942,95844,23827,63,0,Salaried,605,0.25,High,Rejected
A1943,66839,14611,53,1,Salaried,470,0.22,High,Rejected
A1944,59285,5994,11,3,SelfEmployed,357,0.1,High,Rejected
A1945,54826,14842,40,5,SelfEmployed,300,0.27,High,Rejected
A1946,41914,79339,31,4,Salaried,300,1.89,High,Rejected
A1947,56590,69186,57,2,SelfEmployed,300,1.22,High,Rejected
A1948,24705,1963,40,0,SelfEmployed,360,0.08,High,Rejected
A1949,57536,35918,62,0,SelfEmployed,366,0.62,High,Rejected
A1950,65724,29648,29,1,SelfEmployed,389,0.45,High,Rejected
A1951,51365,25559,37,0,Salaried,400,0.5,High,Rejected
A1952,97654,31899,34,5,Salaried,396,0.33,High,Rejected
A1953,81447,78148,33,4,Salaried,300,0.96,High,Rejected
A1954,72496,19681,51,4,SelfEmployed,329,0.27,High,Rejected
A1955,50836,8793,50,0,Salaried,463,0.17,High,Rejected
A1956,44068,2642,29,4,Salaried,302,0.06,High,Rejected
A1957,50123,43560,17,1,Salaried,300,0.87,High,Rejected
A1958,64910,7234,31,5,Salaried,324,0.11,High,Rejected
A1959,45868,44176,14,1,Salaried,300,0.96,High,Rejected
A1960,28286,24469,51,5,Salaried,300,0.87,High,Rejected
A1961,38820,359,42,4,Salaried,300,0.01,High,Rejected
A1962,85774,47744,40,3,Salaried,388,0.56,High,Rejected
A1963,50342,44827,43,2,Salaried,300,0.89,High,Rejected
A1964,63232,20888,24,0,Salaried,475,0.33,High,Rejected
A1965,68807,63907,44,1,SelfEmployed,305,0.93,High,Rejected
A1966,77414,78875,18,0,SelfEmployed,357,1.02,High,Rejected
A1967,44064,71354,52,1,SelfEmployed,300,1.62,High,Rejected
A1968,63051,22890,47,2,Salaried,388,0.36,High,Rejected
A1969,94081,19110,37,5,Salaried,408,0.2,High,Rejected
A1970,59636,33219,57,2,SelfEmployed,307,0.56,High,Rejected
A1971,45128,41572,18,4,Salaried,300,0.92,High,Rejected
A1972,71478,19136,69,2,Salaried,436,0.27,High,Rejected
A1973,53413,69363,47,4,SelfEmployed,300,1.3,High,Rejected
A1974,51374,4228,26,2,SelfEmployed,373,0.08,High,Rejected
A1975,29234,17999,38,3,SelfEmployed,300,0.62,High,Rejected
A1976,28363,43627,37,0,Salaried,300,1.54,High,Rejected
A1977,55637,5971,29,1,SelfEmployed,423,0.11,High,Rejected
A1978,25422,23878,69,2,SelfEmployed,300,0.94,High,Rejected
A1979,26082,30347,13,2,SelfEmployed,300,1.16,High,Rejected
A1980,40514,58186,20,4,SelfEmployed,300,1.44,High,Rejected
A1981,50130,36309,49,1,Salaried,310,0.72,High,Rejected
A1982,95920,76838,48,3,Salaried,375,0.8,High,Rejected
A1983,62960,73637,41,3,Salaried,300,1.17,High,Rejected
A1984,65241,56988,59,3,Salaried,300,0.87,High,Rejected
A1985,35204,29466,41,5,SelfEmployed,300,0.84,High,Rejected
A1986,89895,22595,68,3,Salaried,464,0.25,High,Rejected
A1987,82360,9716,39,0,SelfEmployed,554,0.12,High,Rejected
A1988,86673,75400,62,2,Salaried,369,0.87,High,Rejected
A1989,26383,64192,32,3,SelfEmployed,300,2.43,High,Rejected
A1990,62000,39822,37,3,Salaried,300,0.64,High,Rejected
A1991,87437,8978,56,1,SelfEmployed,535,0.1,High,Rejected
A1992,86194,24375,10,0,Salaried,565,0.28,High,Rejected
A1993,27530,47728,61,5,Salaried,300,1.73,High,Rejected
A1994,45220,65225,13,2,Salaried,300,1.44,High,Rejected
A1995,44611,163,61,5,Salaried,300,0.0,High,Rejected
A1996,52410,12545,55,2,Salaried,375,0.24,High,Rejected
A1997,77717,75296,64,5,SelfEmployed,300,0.97,High,Rejected
A1998,91193,18216,38,4,Salaried,439,0.2,High,Rejected
A1999,77770,17334,37,4,SelfEmployed,357,0.22,High,Rejected
A2000,89224,79283,18,3,Salaried,334,0.89,High,Rejected
